n = 10000
i              x              u      rel error
732      0.0732927        0.44621       -7.07929
733      0.0733927        0.44659       -7.07929
734      0.0734927        0.44697       -7.07929
735      0.0735926       0.447349       -7.07929
736      0.0736926       0.447728       -7.07929
737      0.0737926       0.448106       -7.07929
738      0.0738926       0.448484       -7.07929
739      0.0739926       0.448862       -7.07929
740      0.0740926       0.449238       -7.07929
741      0.0741926       0.449615       -7.07929
742      0.0742926       0.449991       -7.07929
743      0.0743926       0.450366       -7.07929
744      0.0744926       0.450741       -7.07929
745      0.0745925       0.451116       -7.07929
746      0.0746925        0.45149       -7.07929
747      0.0747925       0.451863       -7.07929
748      0.0748925       0.452236       -7.07929
749      0.0749925       0.452609       -7.07929
750      0.0750925       0.452981       -7.07929
751      0.0751925       0.453353        -7.0793
752      0.0752925       0.453724        -7.0793
753      0.0753925       0.454095        -7.0793
754      0.0754925       0.454465        -7.0793
755      0.0755924       0.454835        -7.0793
756      0.0756924       0.455204        -7.0793
757      0.0757924       0.455573        -7.0793
758      0.0758924       0.455941        -7.0793
759      0.0759924       0.456309        -7.0793
760      0.0760924       0.456676        -7.0793
761      0.0761924       0.457043        -7.0793
762      0.0762924        0.45741        -7.0793
763      0.0763924       0.457776        -7.0793
764      0.0764924       0.458142        -7.0793
765      0.0765923       0.458507        -7.0793
766      0.0766923       0.458871        -7.0793
767      0.0767923       0.459235        -7.0793
768      0.0768923       0.459599        -7.0793
769      0.0769923       0.459962        -7.0793
770      0.0770923       0.460325        -7.0793
771      0.0771923       0.460688        -7.0793
772      0.0772923       0.461049        -7.0793
773      0.0773923       0.461411        -7.0793
774      0.0774923       0.461772        -7.0793
775      0.0775922       0.462132        -7.0793
776      0.0776922       0.462492        -7.0793
777      0.0777922       0.462852        -7.0793
778      0.0778922       0.463211        -7.0793
779      0.0779922        0.46357        -7.0793
780      0.0780922       0.463928        -7.0793
781      0.0781922       0.464285        -7.0793
782      0.0782922       0.464643        -7.0793
783      0.0783922          0.465        -7.0793
784      0.0784922       0.465356        -7.0793
785      0.0785921       0.465712        -7.0793
786      0.0786921       0.466067        -7.0793
787      0.0787921       0.466422        -7.0793
788      0.0788921       0.466777        -7.0793
789      0.0789921       0.467131        -7.0793
790      0.0790921       0.467484        -7.0793
791      0.0791921       0.467838        -7.0793
792      0.0792921        0.46819        -7.0793
793      0.0793921       0.468543        -7.0793
794      0.0794921       0.468894        -7.0793
795       0.079592       0.469246        -7.0793
796       0.079692       0.469597        -7.0793
797       0.079792       0.469947        -7.0793
798       0.079892       0.470297        -7.0793
799       0.079992       0.470647        -7.0793
800       0.080092       0.470996        -7.0793
801       0.080192       0.471344        -7.0793
802       0.080292       0.471693        -7.0793
803       0.080392        0.47204        -7.0793
804       0.080492       0.472388        -7.0793
805      0.0805919       0.472735        -7.0793
806      0.0806919       0.473081        -7.0793
807      0.0807919       0.473427        -7.0793
808      0.0808919       0.473773        -7.0793
809      0.0809919       0.474118        -7.0793
810      0.0810919       0.474462        -7.0793
811      0.0811919       0.474806        -7.0793
812      0.0812919        0.47515        -7.0793
813      0.0813919       0.475494        -7.0793
814      0.0814919       0.475836        -7.0793
815      0.0815918       0.476179        -7.0793
816      0.0816918       0.476521        -7.0793
817      0.0817918       0.476862        -7.0793
818      0.0818918       0.477203        -7.0793
819      0.0819918       0.477544        -7.0793
820      0.0820918       0.477884        -7.0793
821      0.0821918       0.478224        -7.0793
822      0.0822918       0.478563        -7.0793
823      0.0823918       0.478902        -7.0793
824      0.0824918       0.479241        -7.0793
825      0.0825917       0.479579        -7.0793
826      0.0826917       0.479916        -7.0793
827      0.0827917       0.480254        -7.0793
828      0.0828917        0.48059        -7.0793
829      0.0829917       0.480927        -7.0793
830      0.0830917       0.481262        -7.0793
831      0.0831917       0.481598        -7.0793
832      0.0832917       0.481933        -7.0793
833      0.0833917       0.482267        -7.0793
834      0.0834917       0.482601        -7.0793
835      0.0835916       0.482935        -7.0793
836      0.0836916       0.483268        -7.0793
837      0.0837916       0.483601        -7.0793
838      0.0838916       0.483933        -7.0793
839      0.0839916       0.484265        -7.0793
840      0.0840916       0.484597        -7.0793
841      0.0841916       0.484928        -7.0793
842      0.0842916       0.485259        -7.0793
843      0.0843916       0.485589        -7.0793
844      0.0844916       0.485919        -7.0793
845      0.0845915       0.486248        -7.0793
846      0.0846915       0.486577        -7.0793
847      0.0847915       0.486905        -7.0793
848      0.0848915       0.487233        -7.0793
849      0.0849915       0.487561        -7.0793
850      0.0850915       0.487888        -7.0793
851      0.0851915       0.488215        -7.0793
852      0.0852915       0.488541        -7.0793
853      0.0853915       0.488867        -7.0793
854      0.0854915       0.489193        -7.0793
855      0.0855914       0.489518        -7.0793
856      0.0856914       0.489843        -7.0793
857      0.0857914       0.490167        -7.0793
858      0.0858914       0.490491        -7.0793
859      0.0859914       0.490814        -7.0793
860      0.0860914       0.491137        -7.0793
861      0.0861914       0.491459        -7.0793
862      0.0862914       0.491782        -7.0793
863      0.0863914       0.492103        -7.0793
864      0.0864914       0.492425        -7.0793
865      0.0865913       0.492745        -7.0793
866      0.0866913       0.493066        -7.0793
867      0.0867913       0.493386        -7.0793
868      0.0868913       0.493705        -7.0793
869      0.0869913       0.494025        -7.0793
870      0.0870913       0.494343        -7.0793
871      0.0871913       0.494662        -7.0793
872      0.0872913        0.49498        -7.0793
873      0.0873913       0.495297        -7.0793
874      0.0874913       0.495614        -7.0793
875      0.0875912       0.495931        -7.0793
876      0.0876912       0.496247        -7.0793
877      0.0877912       0.496563        -7.0793
878      0.0878912       0.496878        -7.0793
879      0.0879912       0.497193        -7.0793
880      0.0880912       0.497508        -7.0793
881      0.0881912       0.497822        -7.0793
882      0.0882912       0.498136        -7.0793
883      0.0883912       0.498449        -7.0793
884      0.0884912       0.498762        -7.0793
885      0.0885911       0.499075        -7.0793
886      0.0886911       0.499387        -7.0793
887      0.0887911       0.499698        -7.0793
888      0.0888911        0.50001        -7.0793
889      0.0889911       0.500321        -7.0793
890      0.0890911       0.500631        -7.0793
891      0.0891911       0.500941        -7.0793
892      0.0892911       0.501251        -7.0793
893      0.0893911        0.50156        -7.0793
894      0.0894911       0.501869        -7.0793
895       0.089591       0.502177        -7.0793
896       0.089691       0.502485        -7.0793
897       0.089791       0.502793        -7.0793
898       0.089891         0.5031        -7.0793
899       0.089991       0.503407        -7.0793
900       0.090091       0.503713        -7.0793
901       0.090191       0.504019        -7.0793
902       0.090291       0.504325        -7.0793
903       0.090391        0.50463        -7.0793
904       0.090491       0.504935        -7.0793
905      0.0905909       0.505239        -7.0793
906      0.0906909       0.505543        -7.0793
907      0.0907909       0.505846        -7.0793
908      0.0908909        0.50615        -7.0793
909      0.0909909       0.506452        -7.0793
910      0.0910909       0.506755        -7.0793
911      0.0911909       0.507057        -7.0793
912      0.0912909       0.507358        -7.0793
913      0.0913909       0.507659        -7.0793
914      0.0914909        0.50796        -7.0793
915      0.0915908        0.50826        -7.0793
916      0.0916908        0.50856        -7.0793
917      0.0917908        0.50886        -7.0793
918      0.0918908       0.509159        -7.0793
919      0.0919908       0.509458        -7.0793
